"Ion","Pval_no_batch_correction","FDR_Pval_no_batch_correction","Pval_with_batch_correction","FDR_Pval_with_batch_correction"
"595.3801131",4.22560377799993e-14,2.23042178797522e-13,0.881946527324998,0.999959397790101
"597.3334466",1.25191484695441e-72,1.8852364754137e-71,0.638820212688192,0.999959397790101
"597.333724",1.33014887139288e-41,1.33536514147677e-40,0.760902335367834,0.999959397790101
"599.292398",3.37706006305514e-06,1.02919925731204e-05,0.930134012899177,0.999959397790101
"605.4239669",0.561214385673054,0.63157745086487,0.993638894876506,0.999959397790101
"608.3920653",0.00170373333970341,0.00365985352954991,0.954585914576027,0.999959397790101
"608.4287929",0.00405569910510696,0.00807983634947379,0.958038754477361,0.999959397790101
"609.3332424",1.44883886810894e-106,8.24228333857528e-105,0.50471275169251,0.999959397790101
"609.3338",1.0649998157518e-109,9.08799842774865e-108,0.495935635757987,0.999959397790101
"613.1598156",1.35073910189895e-06,4.29551813771591e-06,0.921574639087162,0.999959397790101
"613.4234847",0.0694477721333674,0.105198992107349,0.969649083329394,0.999959397790101
"619.4389413",0.877304832794925,0.901968020865465,0.995098214301008,0.999959397790101
